CountryName,CountryCode,Date,Cases,Difference,people_vaccinated
Chile,CHL,2021.3.25,954843,7060,6220987
Chile,CHL,2021.3.26,962321,7478,6387395
Chile,CHL,2021.3.27,969913,7592,6400292
Chile,CHL,2021.3.28,977243,7330,6401260
Chile,CHL,2021.3.29,984484,7241,6552327
Chile,CHL,2021.3.30,989492,5008,6686151
Chile,CHL,2021.3.31,995538,6046,6812981
Chile,CHL,2021.4.1,1003406,7868,6947446
Chile,CHL,2021.4.2,1011485,8079,6949293
Chile,CHL,2021.4.3,1019478,7993,6951162
Chile,CHL,2021.4.4,1026785,7307,6951816
Chile,CHL,2021.4.5,1032612,5827,7031544
Chile,CHL,2021.4.6,1037780,5168,7124525
Chile,CHL,2021.4.7,1043022,5242,7219199
Chile,CHL,2021.4.8,1051270,8248,7295735
Chile,CHL,2021.4.9,1060421,9151,7366285
Chile,CHL,2021.4.10,1068522,8101,7377354
Chile,CHL,2021.4.11,1076499,7977,7378445
Chile,CHL,2021.4.12,1082920,6421,7456338
Chile,CHL,2021.4.13,1088710,5790,7531200
Chile,CHL,2021.4.14,1094267,5557,7610342
Chile,CHL,2021.4.15,1101698,7431,7672357
Chile,CHL,2021.4.16,1109311,7613,7730555
Chile,CHL,2021.4.17,1117348,8037,7738445
Chile,CHL,2021.4.18,1124718,7370,7739319
Chile,CHL,2021.4.19,1124718,0,7783029
Chile,CHL,2021.4.20,1124718,0,7821875
United Arab Emirates,ARE,2021.1.10,230578,2876,836568
United Arab Emirates,ARE,2021.1.11,232982,2404,836568
United Arab Emirates,ARE,2021.1.12,236225,3243,836568
United Arab Emirates,ARE,2021.1.13,239587,3362,836568
United Arab Emirates,ARE,2021.1.14,242969,3382,836568
United Arab Emirates,ARE,2021.1.15,246376,3407,836568
United Arab Emirates,ARE,2021.1.16,249808,3432,836568
United Arab Emirates,ARE,2021.1.17,253261,3453,836568
United Arab Emirates,ARE,2021.1.18,256732,3471,836568
United Arab Emirates,ARE,2021.1.19,260223,3491,836568
United Arab Emirates,ARE,2021.1.20,263729,3506,836568
United Arab Emirates,ARE,2021.1.21,267258,3529,836568
United Arab Emirates,ARE,2021.1.22,270810,3552,836568
United Arab Emirates,ARE,2021.1.23,274376,3566,836568
United Arab Emirates,ARE,2021.1.24,277955,3579,836568
United Arab Emirates,ARE,2021.1.25,281546,3591,836568
United Arab Emirates,ARE,2021.1.26,285147,3601,836568
United Arab Emirates,ARE,2021.1.27,289086,3939,836568
United Arab Emirates,ARE,2021.1.28,293052,3966,836568
United Arab Emirates,ARE,2021.1.29,297014,3962,836568
United Arab Emirates,ARE,2021.1.30,300661,3647,836568
United Arab Emirates,ARE,2021.1.31,303609,2948,836568
United Arab Emirates,ARE,2021.2.1,306339,2730,836568
United Arab Emirates,ARE,2021.2.2,309649,3310,836568
United Arab Emirates,ARE,2021.2.3,313626,3977,836568
United Arab Emirates,ARE,2021.2.4,316875,3249,836568
United Arab Emirates,ARE,2021.2.5,320126,3251,836568
United Arab Emirates,ARE,2021.2.6,323402,3276,836568
United Arab Emirates,ARE,2021.2.7,326495,3093,836568
United Arab Emirates,ARE,2021.2.8,329293,2798,836568
United Arab Emirates,ARE,2021.2.9,332603,3310,836568
United Arab Emirates,ARE,2021.2.10,336142,3539,836568
United Arab Emirates,ARE,2021.2.11,339667,3525,836568
United Arab Emirates,ARE,2021.2.12,342974,3307,836568
United Arab Emirates,ARE,2021.2.13,345605,2631,836568
United Arab Emirates,ARE,2021.2.14,348772,3167,836568
United Arab Emirates,ARE,2021.2.15,351895,3123,836568
United Arab Emirates,ARE,2021.2.16,355131,3236,836568
United Arab Emirates,ARE,2021.2.17,358583,3452,836568
United Arab Emirates,ARE,2021.2.18,361877,3294,836568
United Arab Emirates,ARE,2021.2.19,365017,3140,836568
United Arab Emirates,ARE,2021.2.20,368175,3158,836568
United Arab Emirates,ARE,2021.2.21,370425,2250,836568
United Arab Emirates,ARE,2021.2.22,372530,2105,836568
United Arab Emirates,ARE,2021.2.23,375535,3005,3480415
United Arab Emirates,ARE,2021.2.24,378637,3102,3480415
United Arab Emirates,ARE,2021.2.25,381662,3025,3480415
United Arab Emirates,ARE,2021.2.26,385160,3498,3480415
United Arab Emirates,ARE,2021.2.27,388594,3434,3480415
United Arab Emirates,ARE,2021.2.28,391524,2930,3480415
United Arab Emirates,ARE,2021.3.1,394050,2526,3480415
United Arab Emirates,ARE,2021.3.2,396771,2721,3480415
United Arab Emirates,ARE,2021.3.3,399463,2692,3480415
United Arab Emirates,ARE,2021.3.4,402205,2742,3480415
United Arab Emirates,ARE,2021.3.5,405277,3072,3480415
United Arab Emirates,ARE,2021.3.6,408236,2959,3480415
United Arab Emirates,ARE,2021.3.7,410849,2613,3480415
United Arab Emirates,ARE,2021.3.8,413332,2483,3480415
United Arab Emirates,ARE,2021.3.9,415705,2373,3480415
United Arab Emirates,ARE,2021.3.10,417909,2204,3480415
United Arab Emirates,ARE,2021.3.11,419996,2087,3480415
United Arab Emirates,ARE,2021.3.12,422246,2250,3480415
United Arab Emirates,ARE,2021.3.13,424405,2159,3480415
United Arab Emirates,ARE,2021.3.14,426397,1992,3480415
United Arab Emirates,ARE,2021.3.15,428295,1898,3480415
United Arab Emirates,ARE,2021.3.16,430313,2018,3480415
United Arab Emirates,ARE,2021.3.17,432364,2051,3480415
United Arab Emirates,ARE,2021.3.18,434465,2101,3480415
United Arab Emirates,ARE,2021.3.19,436625,2160,3480415
United Arab Emirates,ARE,2021.3.20,438638,2013,3480415
United Arab Emirates,ARE,2021.3.21,440355,1717,3480415
United Arab Emirates,ARE,2021.3.22,442226,1871,3480415
United Arab Emirates,ARE,2021.3.23,444398,2172,3480415
United Arab Emirates,ARE,2021.3.24,446594,2196,3480415
United Arab Emirates,ARE,2021.3.25,448637,2043,3480415
United Arab Emirates,ARE,2021.3.26,450765,2128,3480415
United Arab Emirates,ARE,2021.3.27,453069,2304,3480415
United Arab Emirates,ARE,2021.3.28,455197,2128,3480415
United Arab Emirates,ARE,2021.3.29,457071,1874,3480415
United Arab Emirates,ARE,2021.3.30,459360,2289,3480415
United Arab Emirates,ARE,2021.3.31,461444,2084,3480415
United Arab Emirates,ARE,2021.4.1,463759,2315,3480415
United Arab Emirates,ARE,2021.4.2,465939,2180,3480415
United Arab Emirates,ARE,2021.4.3,468023,2084,3480415
United Arab Emirates,ARE,2021.4.4,470136,2113,3480415
United Arab Emirates,ARE,2021.4.5,472148,2012,3480415
United Arab Emirates,ARE,2021.4.6,474136,1988,3480415
United Arab Emirates,ARE,2021.4.7,476019,1883,3480415
United Arab Emirates,ARE,2021.4.8,478131,2112,3480415
United Arab Emirates,ARE,2021.4.9,480006,1875,3480415
United Arab Emirates,ARE,2021.4.10,481937,1931,3480415
United Arab Emirates,ARE,2021.4.11,483747,1810,3480415
United Arab Emirates,ARE,2021.4.12,485675,1928,3480415
United Arab Emirates,ARE,2021.4.13,487697,2022,3480415
United Arab Emirates,ARE,2021.4.14,489495,1798,3480415
United Arab Emirates,ARE,2021.4.15,491423,1928,3480415
United Arab Emirates,ARE,2021.4.16,493266,1843,3480415
United Arab Emirates,ARE,2021.4.17,495224,1958,3480415
United Arab Emirates,ARE,2021.4.18,497154,1930,3480415
United Arab Emirates,ARE,2021.4.19,497154,0,3480415
United Arab Emirates,ARE,2021.4.20,497154,0,5081853
Hungary,HUN,2021.1.18,352703,875,129689
Hungary,HUN,2021.1.19,353276,573,130318
Hungary,HUN,2021.1.20,354252,976,134554
Hungary,HUN,2021.1.21,355662,1410,138983
Hungary,HUN,2021.1.22,356973,1311,143184
Hungary,HUN,2021.1.23,358317,1344,145257
Hungary,HUN,2021.1.24,359574,1257,146695
Hungary,HUN,2021.1.25,360418,844,149676
Hungary,HUN,2021.1.26,360877,459,152704
Hungary,HUN,2021.1.27,361881,1004,161215
Hungary,HUN,2021.1.28,363450,1569,175283
Hungary,HUN,2021.1.29,364909,1459,198283
Hungary,HUN,2021.1.30,366279,1370,222005
Hungary,HUN,2021.1.31,367586,1307,237872
Hungary,HUN,2021.2.1,368710,1124,243136
Hungary,HUN,2021.2.2,369288,578,247270
Hungary,HUN,2021.2.3,370336,1048,249687
Hungary,HUN,2021.2.4,371988,1652,264530
Hungary,HUN,2021.2.5,373564,1576,279410
Hungary,HUN,2021.2.6,375125,1561,286379
Hungary,HUN,2021.2.7,376495,1370,289042
Hungary,HUN,2021.2.8,377655,1160,291396
Hungary,HUN,2021.2.9,378734,1079,292627
Hungary,HUN,2021.2.10,380013,1279,294624
Hungary,HUN,2021.2.11,381875,1862,310448
Hungary,HUN,2021.2.12,383735,1860,330745
Hungary,HUN,2021.2.13,385755,2020,335188
Hungary,HUN,2021.2.14,387462,1707,336297
Hungary,HUN,2021.2.15,388799,1337,341958
Hungary,HUN,2021.2.16,389622,823,348927
Hungary,HUN,2021.2.17,391170,1548,365021
Hungary,HUN,2021.2.18,394023,2853,391821
Hungary,HUN,2021.2.19,397116,3093,427309
Hungary,HUN,2021.2.20,400111,2995,445535
Hungary,HUN,2021.2.21,403023,2912,453457
Hungary,HUN,2021.2.22,405646,2623,457096
Hungary,HUN,2021.2.23,407274,1628,471004
Hungary,HUN,2021.2.24,410129,2855,508043
Hungary,HUN,2021.2.25,414514,4385,521283
Hungary,HUN,2021.2.26,419182,4668,563601
Hungary,HUN,2021.2.27,424130,4948,677682
Hungary,HUN,2021.2.28,428599,4469,685247
Hungary,HUN,2021.3.1,432925,4326,721677
Hungary,HUN,2021.3.2,435689,2764,758037
Hungary,HUN,2021.3.3,439900,4211,785440
Hungary,HUN,2021.3.4,446178,6278,862953
Hungary,HUN,2021.3.5,452547,6369,949497
Hungary,HUN,2021.3.6,459816,7269,981401
Hungary,HUN,2021.3.7,466017,6201,1002714
Hungary,HUN,2021.3.8,468713,2696,1047045
Hungary,HUN,2021.3.9,475207,6494,1107791
Hungary,HUN,2021.3.10,480860,5653,1149557
Hungary,HUN,2021.3.11,489172,8312,1229827
Hungary,HUN,2021.3.12,498183,9011,1293414
Hungary,HUN,2021.3.13,507627,9444,1319266
Hungary,HUN,2021.3.14,516490,8863,1334595
Hungary,HUN,2021.3.15,524196,7706,1347073
Hungary,HUN,2021.3.16,529122,4926,1397342
Hungary,HUN,2021.3.17,532578,3456,1441706
Hungary,HUN,2021.3.18,539080,6502,1477554
Hungary,HUN,2021.3.19,549839,10759,1520350
Hungary,HUN,2021.3.20,560971,11132,1563242
Hungary,HUN,2021.3.21,571596,10625,1589601
Hungary,HUN,2021.3.22,580642,9046,1636436
Hungary,HUN,2021.3.23,586123,5481,1696110
Hungary,HUN,2021.3.24,593710,7587,1747519
Hungary,HUN,2021.3.25,603347,9637,1803553
Hungary,HUN,2021.3.26,614612,11265,1870631
Hungary,HUN,2021.3.27,624779,10167,1903498
Hungary,HUN,2021.3.28,633861,9082,1920347
Hungary,HUN,2021.3.29,641124,7263,1920347
Hungary,HUN,2021.3.30,645733,4609,2011029
Hungary,HUN,2021.3.31,652433,6700,2065948
Hungary,HUN,2021.4.1,661721,9288,2156680
Hungary,HUN,2021.4.2,670776,9055,2235731
Hungary,HUN,2021.4.3,679413,8637,2312501
Hungary,HUN,2021.4.4,685979,6566,2362839
Hungary,HUN,2021.4.5,689853,3874,2432313
Hungary,HUN,2021.4.6,691743,1890,2536751
Hungary,HUN,2021.4.7,693676,1933,2608084
Hungary,HUN,2021.4.8,698490,4814,2689102
Hungary,HUN,2021.4.9,705815,7325,2760938
Hungary,HUN,2021.4.10,713868,8053,2835894
Hungary,HUN,2021.4.11,720164,6296,2900383
Hungary,HUN,2021.4.12,725241,5077,2969647
Hungary,HUN,2021.4.13,728078,2837,3037023
Hungary,HUN,2021.4.14,731675,3597,3090994
Hungary,HUN,2021.4.15,736982,5307,3090994
Hungary,HUN,2021.4.16,742198,5216,3090994
Hungary,HUN,2021.4.17,746802,4604,3252579
Hungary,HUN,2021.4.18,750508,3706,3266425
Hungary,HUN,2021.4.19,750508,0,3317052
Hungary,HUN,2021.4.20,750508,0,3363596
Uruguay,URY,2021.2.27,57362,820,374
Uruguay,URY,2021.2.28,57994,632,374
Uruguay,URY,2021.3.1,58589,595,18393
Uruguay,URY,2021.3.2,59171,582,33105
Uruguay,URY,2021.3.3,60074,903,54398
Uruguay,URY,2021.3.4,60945,871,63372
Uruguay,URY,2021.3.5,61929,984,72564
Uruguay,URY,2021.3.6,63010,1081,72564
Uruguay,URY,2021.3.7,63837,827,72564
Uruguay,URY,2021.3.8,64700,863,100698
Uruguay,URY,2021.3.9,65527,827,122520
Uruguay,URY,2021.3.10,66484,957,147684
Uruguay,URY,2021.3.11,67717,1233,170095
Uruguay,URY,2021.3.12,69074,1357,192845
Uruguay,URY,2021.3.13,70133,1059,203269
Uruguay,URY,2021.3.14,71691,1558,203269
Uruguay,URY,2021.3.15,72862,1171,214759
Uruguay,URY,2021.3.16,73770,908,221424
Uruguay,URY,2021.3.17,75138,1368,229269
Uruguay,URY,2021.3.18,76816,1678,265824
Uruguay,URY,2021.3.19,78401,1585,301811
Uruguay,URY,2021.3.20,79923,1522,314270
Uruguay,URY,2021.3.21,81537,1614,314280
Uruguay,URY,2021.3.22,84230,2693,352458
Uruguay,URY,2021.3.23,86007,1777,388634
Uruguay,URY,2021.3.24,87812,1805,423998
Uruguay,URY,2021.3.25,89458,1646,467354
Uruguay,URY,2021.3.26,92343,2885,508511
Uruguay,URY,2021.3.27,95278,2935,521323
Uruguay,URY,2021.3.28,97406,2128,521327
Uruguay,URY,2021.3.29,99584,2178,557876
Uruguay,URY,2021.3.30,102461,2877,595537
Uruguay,URY,2021.3.31,105549,3088,622671
Uruguay,URY,2021.4.1,108188,2639,663677
Uruguay,URY,2021.4.2,111568,3380,704237
Uruguay,URY,2021.4.3,113904,2336,716835
Uruguay,URY,2021.4.4,117757,3853,717186
Uruguay,URY,2021.4.5,119958,2201,727680
Uruguay,URY,2021.4.6,123063,3105,749796
Uruguay,URY,2021.4.7,126987,3924,770887
Uruguay,URY,2021.4.8,130657,3670,798083
Uruguay,URY,2021.4.9,137946,7289,808486
Uruguay,URY,2021.4.10,141380,3434,825641
Uruguay,URY,2021.4.11,144642,3262,825762
Uruguay,URY,2021.4.12,147173,2531,872473
Uruguay,URY,2021.4.13,149430,2257,918928
Uruguay,URY,2021.4.14,152089,2659,966016
Uruguay,URY,2021.4.15,156499,4410,996581
Uruguay,URY,2021.4.16,159569,3070,1025979
Uruguay,URY,2021.4.17,162400,2831,1050626
Uruguay,URY,2021.4.18,164744,2344,1063228
Uruguay,URY,2021.4.19,164744,0,1071821
Uruguay,URY,2021.4.20,164744,0,1081873
Serbia,SRB,2021.1.8,356125,2218,7000
Serbia,SRB,2021.1.9,356125,0,7000
Serbia,SRB,2021.1.10,359689,3564,9300
Serbia,SRB,2021.1.11,361782,2093,9300
Serbia,SRB,2021.1.12,363924,2142,9300
Serbia,SRB,2021.1.13,366191,2267,9300
Serbia,SRB,2021.1.14,368072,1881,18136
Serbia,SRB,2021.1.15,369823,1751,18136
Serbia,SRB,2021.1.16,371216,1393,18136
Serbia,SRB,2021.1.17,372533,1317,18136
Serbia,SRB,2021.1.18,374111,1578,18136
Serbia,SRB,2021.1.19,375799,1688,18136
Serbia,SRB,2021.1.20,377445,1646,44611
Serbia,SRB,2021.1.21,379093,1648,84832
Serbia,SRB,2021.1.22,380802,1709,119711
Serbia,SRB,2021.1.23,382285,1483,163355
Serbia,SRB,2021.1.24,383603,1318,217800
Serbia,SRB,2021.1.25,385126,1523,256521
Serbia,SRB,2021.1.26,387206,2080,319504
Serbia,SRB,2021.1.27,389045,1839,361830
Serbia,SRB,2021.1.28,390637,1592,401556
Serbia,SRB,2021.1.29,392354,1717,430759
Serbia,SRB,2021.1.30,393897,1543,437380
Serbia,SRB,2021.1.31,395263,1366,437380
Serbia,SRB,2021.2.1,397002,1739,437380
Serbia,SRB,2021.2.2,398905,1903,495964
Serbia,SRB,2021.2.3,400837,1932,513652
Serbia,SRB,2021.2.4,402700,1863,526930
Serbia,SRB,2021.2.5,404668,1968,538373
Serbia,SRB,2021.2.6,406352,1684,538373
Serbia,SRB,2021.2.7,407881,1529,544209
Serbia,SRB,2021.2.8,409841,1960,544209
Serbia,SRB,2021.2.9,411855,2014,544209
Serbia,SRB,2021.2.10,413943,2088,592634
Serbia,SRB,2021.2.11,415943,2000,592634
Serbia,SRB,2021.2.12,417871,1928,710138
Serbia,SRB,2021.2.13,419493,1622,710138
Serbia,SRB,2021.2.14,420879,1386,805000
Serbia,SRB,2021.2.15,422210,1331,805000
Serbia,SRB,2021.2.16,424020,1810,805000
Serbia,SRB,2021.2.17,426487,2467,805000
Serbia,SRB,2021.2.18,429048,2561,805000
Serbia,SRB,2021.2.19,431680,2632,805000
Serbia,SRB,2021.2.20,434122,2442,805000
Serbia,SRB,2021.2.21,436640,2518,805000
Serbia,SRB,2021.2.22,439596,2956,805000
Serbia,SRB,2021.2.23,442853,3257,827561
Serbia,SRB,2021.2.24,446313,3460,856359
Serbia,SRB,2021.2.25,449901,3588,878143
Serbia,SRB,2021.2.26,453240,3339,886086
Serbia,SRB,2021.2.27,456450,3210,921248
Serbia,SRB,2021.2.28,459259,2809,924683
Serbia,SRB,2021.3.1,462728,3469,946375
Serbia,SRB,2021.3.2,466885,4157,971054
Serbia,SRB,2021.3.3,470941,4056,1000523
Serbia,SRB,2021.3.4,474807,3866,1013061
Serbia,SRB,2021.3.5,478878,4071,1025137
Serbia,SRB,2021.3.6,482397,3519,1029963
Serbia,SRB,2021.3.7,485439,3042,1030440
Serbia,SRB,2021.3.8,489530,4091,1081366
Serbia,SRB,2021.3.9,494106,4576,1124826
Serbia,SRB,2021.3.10,498696,4590,1145893
Serbia,SRB,2021.3.11,503291,4595,1161194
Serbia,SRB,2021.3.12,507959,4668,1196235
Serbia,SRB,2021.3.13,512051,4092,1218309
Serbia,SRB,2021.3.14,516277,4226,1224982
Serbia,SRB,2021.3.15,520911,4634,1249044
Serbia,SRB,2021.3.16,526112,5201,1258476
Serbia,SRB,2021.3.17,531558,5446,1267822
Serbia,SRB,2021.3.18,536904,5346,1285223
Serbia,SRB,2021.3.19,542209,5305,1303661
Serbia,SRB,2021.3.20,546896,4687,1305132
Serbia,SRB,2021.3.21,551128,4232,1308036
Serbia,SRB,2021.3.22,555897,4769,1313912
Serbia,SRB,2021.3.23,561372,5475,1330385
Serbia,SRB,2021.3.24,566669,5297,1338010
Serbia,SRB,2021.3.25,571895,5226,1338010
Serbia,SRB,2021.3.26,571895,0,1366442
Serbia,SRB,2021.3.27,581617,9722,1366442
Serbia,SRB,2021.3.28,585506,3889,1404190
Serbia,SRB,2021.3.29,585506,0,1404190
Serbia,SRB,2021.3.30,595489,9983,1414983
Serbia,SRB,2021.3.31,600596,5107,1428888
Serbia,SRB,2021.4.1,605406,4810,1450922
Serbia,SRB,2021.4.2,610232,4826,1458304
Serbia,SRB,2021.4.3,614365,4133,1458304
Serbia,SRB,2021.4.4,617669,3304,1476929
Serbia,SRB,2021.4.5,621375,3706,1481015
Serbia,SRB,2021.4.6,625773,4398,1504755
Serbia,SRB,2021.4.7,629388,3615,1552535
Serbia,SRB,2021.4.8,633013,3625,1552535
Serbia,SRB,2021.4.9,636418,3405,1677268
Serbia,SRB,2021.4.10,639476,3058,1716843
Serbia,SRB,2021.4.11,642208,2732,1716843
Serbia,SRB,2021.4.12,645173,2965,1716843
Serbia,SRB,2021.4.13,648745,3572,1716843
Serbia,SRB,2021.4.14,651899,3154,1780918
Serbia,SRB,2021.4.15,654870,2971,1807404
Serbia,SRB,2021.4.16,657716,2846,1820747
Serbia,SRB,2021.4.17,660299,2583,1827563
Serbia,SRB,2021.4.18,662368,2069,1829772
Serbia,SRB,2021.4.19,662368,0,1829772
Serbia,SRB,2021.4.20,662368,0,1829772
Canada,CAN,2021.1.6,631466,8082,182930
Canada,CAN,2021.1.7,639693,8227,218359
Canada,CAN,2021.1.8,648930,9237,258627
Canada,CAN,2021.1.9,657323,8393,293301
Canada,CAN,2021.1.10,664606,7283,316661
Canada,CAN,2021.1.11,672931,8325,356107
Canada,CAN,2021.1.12,679072,6141,385470
Canada,CAN,2021.1.13,686211,7139,407278
Canada,CAN,2021.1.14,693658,7447,445000
Canada,CAN,2021.1.15,700538,6880,489693
Canada,CAN,2021.1.16,706897,6359,524177
Canada,CAN,2021.1.17,713181,6284,550438
Canada,CAN,2021.1.18,719601,6420,593632
Canada,CAN,2021.1.19,724629,5028,629268
Canada,CAN,2021.1.20,730330,5701,659194
Canada,CAN,2021.1.21,736441,6111,695612
Canada,CAN,2021.1.22,742268,5827,727115
Canada,CAN,2021.1.23,747362,5094,747434
Canada,CAN,2021.1.24,752041,4679,760010
Canada,CAN,2021.1.25,757658,5617,775296
Canada,CAN,2021.1.26,761699,4041,795643
Canada,CAN,2021.1.27,766019,4320,809128
Canada,CAN,2021.1.28,770825,4806,824083
Canada,CAN,2021.1.29,775652,4827,836024
Canada,CAN,2021.1.30,779762,4110,842711
Canada,CAN,2021.1.31,783695,3933,845339
Canada,CAN,2021.2.1,788197,4502,859175
Canada,CAN,2021.2.2,791145,2948,867115
Canada,CAN,2021.2.3,794412,3267,871335
Canada,CAN,2021.2.4,798394,3982,877629
Canada,CAN,2021.2.5,802530,4136,887398
Canada,CAN,2021.2.6,805794,3264,895383
Canada,CAN,2021.2.7,809001,3207,900713
Canada,CAN,2021.2.8,812804,3803,911312
Canada,CAN,2021.2.9,815487,2683,920458
Canada,CAN,2021.2.10,818755,3268,930286
Canada,CAN,2021.2.11,821932,3177,942589
Canada,CAN,2021.2.12,824611,2679,955013
Canada,CAN,2021.2.13,828408,3797,967606
Canada,CAN,2021.2.14,830612,2204,971168
Canada,CAN,2021.2.15,832375,1763,972779
Canada,CAN,2021.2.16,836594,4219,981148
Canada,CAN,2021.2.17,839155,2561,985975
Canada,CAN,2021.2.18,842590,3435,993291
Canada,CAN,2021.2.19,845673,3083,1016579
Canada,CAN,2021.2.20,848330,2657,1049514
Canada,CAN,2021.2.21,850737,2407,1078899
Canada,CAN,2021.2.22,854190,3453,1108564
Canada,CAN,2021.2.23,857403,3213,1138700
Canada,CAN,2021.2.24,860348,2945,1170515
Canada,CAN,2021.2.25,863495,3147,1212595
Canada,CAN,2021.2.26,866667,3172,1266731
Canada,CAN,2021.2.27,869347,2680,1320653
Canada,CAN,2021.2.28,871694,2347,1362034
Canada,CAN,2021.3.1,875388,3694,1407961
Canada,CAN,2021.3.2,878051,2663,1470034
Canada,CAN,2021.3.3,880835,2784,1537273
Canada,CAN,2021.3.4,883815,2980,1610535
Canada,CAN,2021.3.5,886782,2967,1693203
Canada,CAN,2021.3.6,889551,2769,1765405
Canada,CAN,2021.3.7,892199,2648,1821470
Canada,CAN,2021.3.8,896247,4048,1898266
Canada,CAN,2021.3.9,899175,2928,1964221
Canada,CAN,2021.3.10,902234,3059,2037806
Canada,CAN,2021.3.11,905339,3105,2131666
Canada,CAN,2021.3.12,908854,3515,2239490
Canada,CAN,2021.3.13,911884,3030,2340676
Canada,CAN,2021.3.14,914595,2711,2431332
Canada,CAN,2021.3.15,918406,3811,2550387
Canada,CAN,2021.3.16,921263,2857,2666388
Canada,CAN,2021.3.17,924670,3407,2799925
Canada,CAN,2021.3.18,928283,3613,2950647
Canada,CAN,2021.3.19,932515,4232,3107711
Canada,CAN,2021.3.20,935932,3417,3236471
Canada,CAN,2021.3.21,939057,3125,3324329
Canada,CAN,2021.3.22,943920,4863,3467046
Canada,CAN,2021.3.23,947489,3569,3585845
Canada,CAN,2021.3.24,951438,3949,3751505
Canada,CAN,2021.3.25,956542,5104,3934959
Canada,CAN,2021.3.26,961567,5025,4143640
Canada,CAN,2021.3.27,965882,4315,4304842
Canada,CAN,2021.3.28,970065,4183,4447302
Canada,CAN,2021.3.29,976327,6262,4629020
Canada,CAN,2021.3.30,980080,3753,4791415
Canada,CAN,2021.3.31,988808,8728,5004406
Canada,CAN,2021.4.1,994549,5741,5200717
Canada,CAN,2021.4.2,998208,3659,5356913
Canada,CAN,2021.4.3,1005296,7088,5553604
Canada,CAN,2021.4.4,1008808,3512,5667707
Canada,CAN,2021.4.5,1017130,8322,5836927
Canada,CAN,2021.4.6,1027854,10724,6027659
Canada,CAN,2021.4.7,1035242,7388,6243477
Canada,CAN,2021.4.8,1043478,8236,6488833
Canada,CAN,2021.4.9,1052560,9082,6788921
Canada,CAN,2021.4.10,1060052,7492,7020562
Canada,CAN,2021.4.11,1067764,7712,7198857
Canada,CAN,2021.4.12,1078482,10718,7515239
Canada,CAN,2021.4.13,1085905,7423,7772264
Canada,CAN,2021.4.14,1094899,8994,8058263
Canada,CAN,2021.4.15,1104508,9609,8350721
Canada,CAN,2021.4.16,1113837,9329,8641720
Canada,CAN,2021.4.17,1121162,7325,8871849
Canada,CAN,2021.4.18,1129371,8209,9067412
Canada,CAN,2021.4.19,1129371,0,9309934
Canada,CAN,2021.4.20,1129371,0,9536454
Mexico,MEX,2020.12.24,1362564,12485,2924
Mexico,MEX,2020.12.25,1372243,9679,2924
Mexico,MEX,2020.12.26,1377217,4974,2924
Mexico,MEX,2020.12.27,1383434,6217,6824
Mexico,MEX,2020.12.28,1389430,5996,9579
Mexico,MEX,2020.12.29,1401529,12099,18529
Mexico,MEX,2020.12.30,1413935,12406,24998
Mexico,MEX,2020.12.31,1426094,12159,24998
Mexico,MEX,2021.1.1,1437185,11091,24998
Mexico,MEX,2021.1.2,1443544,6359,24998
Mexico,MEX,2021.1.3,1448755,5211,24998
Mexico,MEX,2021.1.4,1455219,6464,43960
Mexico,MEX,2021.1.5,1466490,11271,48236
Mexico,MEX,2021.1.6,1479835,13345,53185
Mexico,MEX,2021.1.7,1493569,13734,58402
Mexico,MEX,2021.1.8,1507931,14362,67468
Mexico,MEX,2021.1.9,1524036,16105,74794
Mexico,MEX,2021.1.10,1534039,10003,81300
Mexico,MEX,2021.1.11,1541633,7594,87060
Mexico,MEX,2021.1.12,1556028,14395,92879
Mexico,MEX,2021.1.13,1571901,15873,192567
Mexico,MEX,2021.1.14,1588369,16468,329983
Mexico,MEX,2021.1.15,1609735,21366,415417
Mexico,MEX,2021.1.16,1630258,20523,461025
Mexico,MEX,2021.1.17,1641428,11170,468708
Mexico,MEX,2021.1.18,1649502,8074,485983
Mexico,MEX,2021.1.19,1668396,18894,488513
Mexico,MEX,2021.1.20,1688944,20548,489628
Mexico,MEX,2021.1.21,1711283,22339,534317
Mexico,MEX,2021.1.22,1732290,21007,594725
Mexico,MEX,2021.1.23,1752347,20057,596296
Mexico,MEX,2021.1.24,1763219,10872,604441
Mexico,MEX,2021.1.25,1771740,8521,616390
Mexico,MEX,2021.1.26,1788905,17165,621005
Mexico,MEX,2021.1.27,1806849,17944,624730
Mexico,MEX,2021.1.28,1825519,18670,626528
Mexico,MEX,2021.1.29,1841893,16374,630820
Mexico,MEX,2021.1.30,1857230,15337,631298
Mexico,MEX,2021.1.31,1864260,7030,631485
Mexico,MEX,2021.2.1,1869708,5448,631747
Mexico,MEX,2021.2.2,1874092,4384,631791
Mexico,MEX,2021.2.3,1886245,12153,632439
Mexico,MEX,2021.2.4,1886245,0,634346
Mexico,MEX,2021.2.5,1912871,26626,636070
Mexico,MEX,2021.2.6,1926080,13209,637098
Mexico,MEX,2021.2.7,1932145,6065,637681
Mexico,MEX,2021.2.8,1936013,3868,638391
Mexico,MEX,2021.2.9,1946751,10738,638391
Mexico,MEX,2021.2.10,1957889,11138,640115
Mexico,MEX,2021.2.11,1968566,10677,640115
Mexico,MEX,2021.2.12,1978954,10388,640115
Mexico,MEX,2021.2.13,1988695,9741,640125
Mexico,MEX,2021.2.14,1992794,4099,640125
